id_1,id_2
1168,108
1168,2384
1168,2883
1168,2359
108,2382
108,1168
108,2384
108,2883
108,2359
2384,2382
2384,1168
2384,108
2384,2883
2384,2359
2883,2382
2883,1168
2883,108
2883,2384
2883,2359
2359,2382
2359,1168
2359,108
2359,2384
2359,2883
3074,1707
3074,1168
3074,1421
3074,2596
3074,2359
1707,3074
1707,1168
1707,1421
1707,2596
1707,2359
1168,3074
1168,1707
1168,1421
1168,2596
1168,2359
1421,3074
1421,1707
1421,1168
1421,2596
1421,2359
2596,3074
2596,1707
2596,1168
2596,1421
2596,2359
2359,3074
2359,1707
2359,1168
2359,1421
2359,2596
930,108
930,2382
930,2044
930,1168
930,2359
108,930
108,2382
108,2044
108,1168
108,2359
2382,930
2382,108
2382,2044
2382,1168
2382,2359
2044,930
2044,108
2044,2382
2044,1168
2044,2359
1168,930
1168,108
1168,2382
1168,2044
1168,2359
2359,930
2359,108
2359,2382
2359,2044
2359,1168
377,1168
377,1922
377,2186
377,142
377,2359
1168,377
1168,1922
1168,2186
1168,142
1168,2359
1922,377
1922,1168
1922,2186
1922,142
1922,2359
2186,377
2186,1168
2186,1922
2186,142
2186,2359
142,377
142,1168
142,1922
142,2186
142,2359
2359,377
2359,1168
2359,1922
2359,2186
2359,142
2792,1168
2792,728
2792,2172
2792,1457
2792,2492
2792,2359
1168,2792
1168,728
1168,2172
1168,1457
1168,2492
1168,2359
728,2792
728,1168
728,2172
728,1457
728,2492
728,2359
2172,2792
2172,1168
2172,728
2172,1457
2172,2492
2172,2359
1457,2792
1457,1168
1457,728
1457,2172
1457,2492
1457,2359
2492,2792
2492,1168
2492,728
2492,2172
2492,1457
2492,2359
2359,2792
2359,1168
2359,728
2359,2172
2359,1457
2359,2492
1168,2430
1168,2359
2430,1168
2430,2359
2359,1168
2359,2430
108,2125
108,1168
108,1991
108,2359
2125,108
2125,1168
2125,1991
2125,2359
1168,108
1168,2125
1168,1991
1168,2359
1991,108
1991,2125
1991,1168
1991,2359
2359,108
2359,2125
2359,1168
2359,1991
1845,2913
1845,1168
1845,1567
1845,2359
2913,1845
2913,1168
2913,1567
2913,2359
1168,1845
1168,2913
1168,1567
1168,2359
1567,1845
1567,2913
1567,1168
1567,2359
2359,1845
2359,2913
2359,1168
2359,1567
1355,2382
1355,1168
1355,1118
1355,2941
2382,1355
2382,1168
2382,1118
2382,2941
1168,1355
1168,2382
1168,1118
1168,2941
1118,1355
1118,2382
1118,1168
1118,2941
2941,1355
2941,2382
2941,1168
2941,1118
1168,761
1168,2800
1168,2359
761,1168
761,2800
761,2359
2800,1168
2800,761
2800,2359
2359,1168
2359,761
2359,2800
2382,906
2382,2686
2382,1682
2382,1168
2382,2941
906,2382
906,2686
906,1682
906,1168
906,2941
2686,2382
2686,906
2686,1682
2686,1168
2686,2941
1682,2382
1682,906
1682,2686
1682,1168
1682,2941
1168,2382
1168,906
1168,2686
1168,1682
1168,2941
2941,2382
2941,906
2941,2686
2941,1682
2941,1168
1883,1168
1883,1123
1883,1329
1883,2359
1883,1644
1168,1883
1168,1123
1168,1329
1168,2359
1168,1644
1123,1883
1123,1168
1123,1329
1123,2359
1123,1644
1329,1883
1329,1168
1329,1123
1329,2359
1329,1644
2359,1883
2359,1168
2359,1123
2359,1329
2359,1644
1644,1883
1644,1168
1644,1123
1644,1329
1644,2359
1514,1168
1514,1722
1514,1236
1514,1576
1514,2689
1168,1514
1168,1722
1168,1236
1168,1576
1168,2689
1722,1514
1722,1168
1722,1236
1722,1576
1722,2689
1236,1514
1236,1168
1236,1722
1236,1576
1236,2689
1576,1514
1576,1168
1576,1722
1576,1236
1576,2689
2689,1514
2689,1168
2689,1722
2689,1236
2689,1576
2532,2634
2532,1168
2532,2382
2532,1449
2532,2359
2634,2532
2634,1168
2634,2382
2634,1449
2634,2359
1168,2532
1168,2634
1168,2382
1168,1449
1168,2359
2382,2532
2382,2634
2382,1168
2382,1449
2382,2359
1449,2532
1449,2634
1449,1168
1449,2382
1449,2359
2359,2532
2359,2634
2359,1168
2359,2382
2359,1449
1638,1485
1638,1100
1638,63
1638,1896
1638,24
1638,3066
1638,2287
1638,2651
1638,2809
1485,1638
1485,1100
1485,63
1485,1896
1485,24
1485,3066
1485,2287
1485,2651
1485,2809
1100,1638
1100,1485
1100,63
1100,1896
1100,24
1100,3066
1100,2287
1100,2651
1100,2809
63,1638
63,1485
63,1100
63,1896
63,24
63,3066
63,2287
63,2651
63,2809
1896,1638
1896,1485
1896,1100
1896,63
1896,24
1896,3066
1896,2287
1896,2651
1896,2809
24,1638
24,1485
24,1100
24,63
24,1896
24,3066
24,2287
24,2651
24,2809
3066,1638
3066,1485
3066,1100
3066,63
3066,1896
3066,24
3066,2287
3066,2651
3066,2809
2287,1638
2287,1485
2287,1100
2287,63
2287,1896
2287,24
2287,3066
2287,2651
2287,2809
2651,1638
2651,1485
2651,1100
2651,63
2651,1896
2651,24
2651,3066
2651,2287
2651,2809
2809,1638
2809,1485
2809,1100
2809,63
2809,1896
2809,24
2809,3066
2809,2287
2809,2651
291,888
291,1905
291,3213
291,2238
291,3248
291,647
291,2651
888,291
888,1905
888,3213
888,2238
888,3248
888,647
888,2651
1905,291
1905,888
1905,3213
1905,2238
1905,3248
1905,647
1905,2651
3213,291
3213,888
3213,1905
3213,2238
3213,3248
3213,647
3213,2651
2238,291
2238,888
2238,1905
2238,3213
2238,3248
2238,647
2238,2651
3248,291
3248,888
3248,1905
3248,3213
3248,2238
3248,647
3248,2651
647,291
647,888
647,1905
647,3213
647,2238
647,3248
647,2651
2651,291
2651,888
2651,1905
2651,3213
2651,2238
2651,3248
2651,647
2137,260
2137,2733
2137,1498
2137,2651
2137,2809
260,2137
260,2733
260,1498
260,2651
260,2809
2733,2137
2733,260
2733,1498
2733,2651
2733,2809
1498,2137
1498,260
1498,2733
1498,2651
1498,2809
2651,2137
2651,260
2651,2733
2651,1498
2651,2809
2809,2137
2809,260
2809,2733
2809,1498
2809,2651
2642,2362
2642,2290
2642,80
2642,101
2642,1287
2642,2510
2642,2173
2642,2224
2642,2393
2642,2651
2642,1456
2642,3168
2642,1549
2642,1706
2362,2642
2362,2290
2362,80
2362,101
2362,1287
2362,2510
2362,2173
2362,2224
2362,2393
2362,2651
2362,1456
2362,3168
2362,1549
2362,1706
2290,2642
2290,2362
2290,80
2290,101
2290,1287
2290,2510
2290,2173
2290,2224
2290,2393
2290,2651
2290,1456
2290,3168
2290,1549
2290,1706
80,2642
80,2362
80,2290
80,101
80,1287
80,2510
80,2173
80,2224
80,2393
80,2651
80,1456
80,3168
80,1549
80,1706
101,2642
101,2362
101,2290
101,80
101,1287
101,2510
101,2173
101,2224
101,2393
101,2651
101,1456
101,3168
101,1549
101,1706
1287,2642
1287,2362
1287,2290
1287,80
1287,101
1287,2510
1287,2173
1287,2224
1287,2393
1287,2651
1287,1456
1287,3168
1287,1549
1287,1706
2510,2642
2510,2362
2510,2290
2510,80
2510,101
2510,1287
2510,2173
2510,2224
2510,2393
2510,2651
2510,1456
2510,3168
2510,1549
2510,1706
2173,2642
2173,2362
2173,2290
2173,80
2173,101
2173,1287
2173,2510
2173,2224
2173,2393
2173,2651
2173,1456
2173,3168
2173,1549
2173,1706
2224,2642
2224,2362
2224,2290
2224,80
2224,101
2224,1287
2224,2510
2224,2173
2224,2393
2224,2651
2224,1456
2224,3168
2224,1549
2224,1706
2393,2642
2393,2362
2393,2290
2393,80
2393,101
2393,1287
2393,2510
2393,2173
2393,2224
2393,2651
2393,1456
2393,3168
2393,1549
2393,1706
2651,2642
2651,2362
2651,2290
2651,80
2651,101
2651,1287
2651,2510
2651,2173
2651,2224
2651,2393
2651,1456
2651,3168
2651,1549
2651,1706
1456,2642
1456,2362
1456,2290
1456,80
1456,101
1456,1287
1456,2510
1456,2173
1456,2224
1456,2393
1456,2651
1456,3168
1456,1549
1456,1706
3168,2642
3168,2362
3168,2290
3168,80
3168,101
3168,1287
3168,2510
3168,2173
3168,2224
3168,2393
3168,2651
3168,1456
3168,1549
3168,1706
1549,2642
1549,2362
1549,2290
1549,80
1549,101
1549,1287
1549,2510
1549,2173
1549,2224
1549,2393
1549,2651
1549,1456
1549,3168
1549,1706
1706,2642
1706,2362
1706,2290
1706,80
1706,101
1706,1287
1706,2510
1706,2173
1706,2224
1706,2393
1706,2651
1706,1456
1706,3168
1706,1549
2441,2153
2441,2711
2441,953
2441,3199
2441,162
2441,2264
2441,2394
2441,1468
2441,2856
2441,2196
2441,260
2441,1044
2441,608
2441,2651
2441,1961
2153,2441
2153,2711
2153,953
2153,3199
2153,162
2153,2264
2153,2394
2153,1468
2153,2856
2153,2196
2153,260
2153,1044
2153,608
2153,2651
2153,1961
2711,2441
2711,2153
2711,953
2711,3199
2711,162
2711,2264
2711,2394
2711,1468
2711,2856
2711,2196
2711,260
2711,1044
2711,608
2711,2651
2711,1961
953,2441
953,2153
953,2711
953,3199
953,162
953,2264
953,2394
953,1468
953,2856
953,2196
953,260
953,1044
953,608
953,2651
953,1961
3199,2441
3199,2153
3199,2711
3199,953
3199,162
3199,2264
3199,2394
3199,1468
3199,2856
3199,2196
3199,260
3199,1044
3199,608
3199,2651
3199,1961
162,2441
162,2153
162,2711
162,953
162,3199
162,2264
162,2394
162,1468
162,2856
162,2196
162,260
162,1044
162,608
162,2651
162,1961
2264,2441
2264,2153
2264,2711
2264,953
2264,3199
2264,162
2264,2394
2264,1468
2264,2856
2264,2196
2264,260
2264,1044
2264,608
2264,2651
2264,1961
2394,2441
2394,2153
2394,2711
2394,953
2394,3199
2394,162
2394,2264
2394,1468
2394,2856
2394,2196
2394,260
2394,1044
2394,608
2394,2651
2394,1961
1468,2441
1468,2153
1468,2711
1468,953
1468,3199
1468,162
1468,2264
1468,2394
1468,2856
1468,2196
1468,260
1468,1044
1468,608
1468,2651
1468,1961
2856,2441
2856,2153
2856,2711
2856,953
2856,3199
2856,162
2856,2264
2856,2394
2856,1468
2856,2196
2856,260
2856,1044
2856,608
2856,2651
2856,1961
2196,2441
2196,2153
2196,2711
2196,953
2196,3199
2196,162
2196,2264
2196,2394
2196,1468
2196,2856
2196,260
2196,1044
2196,608
2196,2651
2196,1961
260,2441
260,2153
260,2711
260,953
260,3199
260,162
260,2264
260,2394
260,1468
260,2856
260,2196
260,1044
260,608
260,2651
260,1961
1044,2441
1044,2153
1044,2711
1044,953
1044,3199
1044,162
1044,2264
1044,2394
1044,1468
1044,2856
1044,2196
1044,260
1044,608
1044,2651
1044,1961
608,2441
608,2153
608,2711
608,953
608,3199
608,162
608,2264
608,2394
608,1468
608,2856
608,2196
608,260
608,1044
608,2651
608,1961
2651,2441
2651,2153
2651,2711
2651,953
2651,3199
2651,162
2651,2264
2651,2394
2651,1468
2651,2856
2651,2196
2651,260
2651,1044
2651,608
2651,1961
1961,2441
1961,2153
1961,2711
1961,953
1961,3199
1961,162
1961,2264
1961,2394
1961,1468
1961,2856
1961,2196
1961,260
1961,1044
1961,608
1961,2651
2153,144
2153,2480
2153,1824
2153,2441
2153,3199
2153,2711
2153,953
2153,2651
2153,1961
144,2153
144,2480
144,1824
144,2441
144,3199
144,2711
144,953
144,2651
144,1961
2480,2153
2480,144
2480,1824
2480,2441
2480,3199
2480,2711
2480,953
2480,2651
2480,1961
1824,2153
1824,144
1824,2480
1824,2441
1824,3199
1824,2711
1824,953
1824,2651
1824,1961
2441,2153
2441,144
2441,2480
2441,1824
2441,3199
2441,2711
2441,953
2441,2651
2441,1961
3199,2153
3199,144
3199,2480
3199,1824
3199,2441
3199,2711
3199,953
3199,2651
3199,1961
2711,2153
2711,144
2711,2480
2711,1824
2711,2441
2711,3199
2711,953
2711,2651
2711,1961
953,2153
953,144
953,2480
953,1824
953,2441
953,3199
953,2711
953,2651
953,1961
2651,2153
2651,144
2651,2480
2651,1824
2651,2441
2651,3199
2651,2711
2651,953
2651,1961
1961,2153
1961,144
1961,2480
1961,1824
1961,2441
1961,3199
1961,2711
1961,953
1961,2651
3080,849
3080,3089
3080,2888
3080,450
3080,2651
849,3080
849,3089
849,2888
849,450
849,2651
3089,3080
3089,849
3089,2888
3089,450
3089,2651
2888,3080
2888,849
2888,3089
2888,450
2888,2651
450,3080
450,849
450,3089
450,2888
450,2651
2651,3080
2651,849
2651,3089
2651,2888
2651,450
2755,3213
2755,2651
3213,2755
3213,2651
2651,2755
2651,3213
260,1014
260,1510
260,2339
260,1328
260,1081
260,22
260,758
260,714
260,2651
260,2563
260,2217
260,3196
1014,260
1014,1510
1014,2339
1014,1328
1014,1081
1014,22
1014,758
1014,714
1014,2651
1014,2563
1014,2217
1014,3196
1510,260
1510,1014
1510,2339
1510,1328
1510,1081
1510,22
1510,758
1510,714
1510,2651
1510,2563
1510,2217
1510,3196
2339,260
2339,1014
2339,1510
2339,1328
2339,1081
2339,22
2339,758
2339,714
2339,2651
2339,2563
2339,2217
2339,3196
1328,260
1328,1014
1328,1510
1328,2339
1328,1081
1328,22
1328,758
1328,714
1328,2651
1328,2563
1328,2217
1328,3196
1081,260
1081,1014
1081,1510
1081,2339
1081,1328
1081,22
1081,758
1081,714
1081,2651
1081,2563
1081,2217
1081,3196
22,260
22,1014
22,1510
22,2339
22,1328
22,1081
22,758
22,714
22,2651
22,2563
22,2217
22,3196
758,260
758,1014
758,1510
758,2339
758,1328
758,1081
758,22
758,714
758,2651
758,2563
758,2217
758,3196
714,260
714,1014
714,1510
714,2339
714,1328
714,1081
714,22
714,758
714,2651
714,2563
714,2217
714,3196
2651,260
2651,1014
2651,1510
2651,2339
2651,1328
2651,1081
2651,22
2651,758
2651,714
2651,2563
2651,2217
2651,3196
2563,260
2563,1014
2563,1510
2563,2339
2563,1328
2563,1081
2563,22
2563,758
2563,714
2563,2651
2563,2217
2563,3196
2217,260
2217,1014
2217,1510
2217,2339
2217,1328
2217,1081
2217,22
2217,758
2217,714
2217,2651
2217,2563
2217,3196
3196,260
3196,1014
3196,1510
3196,2339
3196,1328
3196,1081
3196,22
3196,758
3196,714
3196,2651
3196,2563
3196,2217
136,3137
136,2651
136,505
3137,136
3137,2651
3137,505
2651,136
2651,3137
2651,505
505,136
505,3137
505,2651
1044,1324
1044,1360
1044,2153
1044,247
1044,714
1044,1961
1044,2651
1324,1044
1324,1360
1324,2153
1324,247
1324,714
1324,1961
1324,2651
1360,1044
1360,1324
1360,2153
1360,247
1360,714
1360,1961
1360,2651
2153,1044
2153,1324
2153,1360
2153,247
2153,714
2153,1961
2153,2651
247,1044
247,1324
247,1360
247,2153
247,714
247,1961
247,2651
714,1044
714,1324
714,1360
714,2153
714,247
714,1961
714,2651
1961,1044
1961,1324
1961,1360
1961,2153
1961,247
1961,714
1961,2651
2651,1044
2651,1324
2651,1360
2651,2153
2651,247
2651,714
2651,1961
1905,2651
1905,1415
1905,1033
1905,1906
1905,1473
1905,1409
2651,1905
2651,1415
2651,1033
2651,1906
2651,1473
2651,1409
1415,1905
1415,2651
1415,1033
1415,1906
1415,1473
1415,1409
1033,1905
1033,2651
1033,1415
1033,1906
1033,1473
1033,1409
1906,1905
1906,2651
1906,1415
1906,1033
1906,1473
1906,1409
1473,1905
1473,2651
1473,1415
1473,1033
1473,1906
1473,1409
1409,1905
1409,2651
1409,1415
1409,1033
1409,1906
1409,1473
2968,2651
2968,2594
2968,2822
2968,2198
2968,505
2651,2968
2651,2594
2651,2822
2651,2198
2651,505
2594,2968
2594,2651
2594,2822
2594,2198
2594,505
2822,2968
2822,2651
2822,2594
2822,2198
2822,505
2198,2968
2198,2651
2198,2594
2198,2822
2198,505
505,2968
505,2651
505,2594
505,2822
505,2198
1503,2651
1503,2950
2651,1503
2651,2950
2950,1503
2950,2651
506,2654
506,2651
506,1923
2654,506
2654,2651
2654,1923
2651,506
2651,2654
2651,1923
1923,506
1923,2654
1923,2651
2399,1255
2399,2755
2399,1984
2399,2651
2399,2969
2399,1549
1255,2399
1255,2755
1255,1984
1255,2651
1255,2969
1255,1549
2755,2399
2755,1255
2755,1984
2755,2651
2755,2969
2755,1549
1984,2399
1984,1255
1984,2755
1984,2651
1984,2969
1984,1549
2651,2399
2651,1255
2651,2755
2651,1984
2651,2969
2651,1549
2969,2399
2969,1255
2969,2755
2969,1984
2969,2651
2969,1549
1549,2399
1549,1255
1549,2755
1549,1984
1549,2651
1549,2969
1330,679
1330,2679
1330,416
1330,622
1330,2448
1330,773
1330,3045
1330,3196
1330,2651
679,1330
679,2679
679,416
679,622
679,2448
679,773
679,3045
679,3196
679,2651
2679,1330
2679,679
2679,416
2679,622
2679,2448
2679,773
2679,3045
2679,3196
2679,2651
416,1330
416,679
416,2679
416,622
416,2448
416,773
416,3045
416,3196
416,2651
622,1330
622,679
622,2679
622,416
622,2448
622,773
622,3045
622,3196
622,2651
2448,1330
2448,679
2448,2679
2448,416
2448,622
2448,773
2448,3045
2448,3196
2448,2651
773,1330
773,679
773,2679
773,416
773,622
773,2448
773,3045
773,3196
773,2651
3045,1330
3045,679
3045,2679
3045,416
3045,622
3045,2448
3045,773
3045,3196
3045,2651
3196,1330
3196,679
3196,2679
3196,416
3196,622
3196,2448
3196,773
3196,3045
3196,2651
2651,1330
2651,679
2651,2679
2651,416
2651,622
2651,2448
2651,773
2651,3045
2651,3196
1363,1133
1363,2746
1363,422
1363,2651
1133,1363
1133,2746
1133,422
1133,2651
2746,1363
2746,1133
2746,422
2746,2651
422,1363
422,1133
422,2746
422,2651
2651,1363
2651,1133
2651,2746
2651,422
2149,483
2149,2651
2149,1487
2149,273
2149,2513
483,2149
483,2651
483,1487
483,273
483,2513
2651,2149
2651,483
2651,1487
2651,273
2651,2513
1487,2149
1487,483
1487,2651
1487,273
1487,2513
273,2149
273,483
273,2651
273,1487
273,2513
2513,2149
2513,483
2513,2651
2513,1487
2513,273
955,2581
955,2651
955,714
2581,955
2581,2651
2581,714
2651,955
2651,2581
2651,714
714,955
714,2581
714,2651
718,843
718,1179
718,357
843,718
843,1179
843,357
1179,718
1179,843
1179,357
357,718
357,843
357,1179
161,1179
161,1115
1179,161
1179,1115
1115,161
1115,1179
1297,915
1297,542
1297,895
1297,1890
1297,1179
915,1297
915,542
915,895
915,1890
915,1179
542,1297
542,915
542,895
542,1890
542,1179
895,1297
895,915
895,542
895,1890
895,1179
1890,1297
1890,915
1890,542
1890,895
1890,1179
1179,1297
1179,915
1179,542
1179,895
1179,1890
161,1115
161,1179
161,415
161,2440
161,2662
161,2817
1115,161
1115,1179
1115,415
1115,2440
1115,2662
1115,2817
1179,161
1179,1115
1179,415
1179,2440
1179,2662
1179,2817
415,161
415,1115
415,1179
415,2440
415,2662
415,2817
2440,161
2440,1115
2440,1179
2440,415
2440,2662
2440,2817
2662,161
2662,1115
2662,1179
2662,415
2662,2440
2662,2817
2817,161
2817,1115
2817,1179
2817,415
2817,2440
2817,2662
161,1115
161,1179
161,415
161,2440
161,2662
161,2817
1115,161
1115,1179
1115,415
1115,2440
1115,2662
1115,2817
1179,161
1179,1115
1179,415
1179,2440
1179,2662
1179,2817
415,161
415,1115
415,1179
415,2440
415,2662
415,2817
2440,161
2440,1115
2440,1179
2440,415
2440,2662
2440,2817
2662,161
2662,1115
2662,1179
2662,415
2662,2440
2662,2817
2817,161
2817,1115
2817,1179
2817,415
2817,2440
2817,2662
2130,1282
2130,1703
2130,1179
1282,2130
1282,1703
1282,1179
1703,2130
1703,1282
1703,1179
1179,2130
1179,1282
1179,1703
1307,1179
1307,534
1179,1307
1179,534
534,1307
534,1179
1715,1820
1715,1179
1820,1715
1820,1179
1179,1715
1179,1820
3153,1712
3153,1179
3153,2453
1712,3153
1712,1179
1712,2453
1179,3153
1179,1712
1179,2453
2453,3153
2453,1712
2453,1179
979,2839
979,1179
979,2000
979,2314
979,1785
979,2655
979,1062
979,1491
979,1952
979,2150
979,942
979,795
2839,979
2839,1179
2839,2000
2839,2314
2839,1785
2839,2655
2839,1062
2839,1491
2839,1952
2839,2150
2839,942
2839,795
1179,979
1179,2839
1179,2000
1179,2314
1179,1785
1179,2655
1179,1062
1179,1491
1179,1952
1179,2150
1179,942
1179,795
2000,979
2000,2839
2000,1179
2000,2314
2000,1785
2000,2655
2000,1062
2000,1491
2000,1952
2000,2150
2000,942
2000,795
2314,979
2314,2839
2314,1179
2314,2000
2314,1785
2314,2655
2314,1062
2314,1491
2314,1952
2314,2150
2314,942
2314,795
1785,979
1785,2839
1785,1179
1785,2000
1785,2314
1785,2655
1785,1062
1785,1491
1785,1952
1785,2150
1785,942
1785,795
2655,979
2655,2839
2655,1179
2655,2000
2655,2314
2655,1785
2655,1062
2655,1491
2655,1952
2655,2150
2655,942
2655,795
1062,979
1062,2839
1062,1179
1062,2000
1062,2314
1062,1785
1062,2655
1062,1491
1062,1952
1062,2150
1062,942
1062,795
1491,979
1491,2839
1491,1179
1491,2000
1491,2314
1491,1785
1491,2655
1491,1062
1491,1952
1491,2150
1491,942
1491,795
1952,979
1952,2839
1952,1179
1952,2000
1952,2314
1952,1785
1952,2655
1952,1062
1952,1491
1952,2150
1952,942
1952,795
2150,979
2150,2839
2150,1179
2150,2000
2150,2314
2150,1785
2150,2655
2150,1062
2150,1491
2150,1952
2150,942
2150,795
942,979
942,2839
942,1179
942,2000
942,2314
942,1785
942,2655
942,1062
942,1491
942,1952
942,2150
942,795
795,979
795,2839
795,1179
795,2000
795,2314
795,1785
795,2655
795,1062
795,1491
795,1952
795,2150
795,942
717,843
717,1179
717,357
843,717
843,1179
843,357
1179,717
1179,843
1179,357
357,717
357,843
357,1179
2667,2440
2667,2662
2667,1179
2667,1115
2667,2817
2440,2667
2440,2662
2440,1179
2440,1115
2440,2817
2662,2667
2662,2440
2662,1179
2662,1115
2662,2817
1179,2667
1179,2440
1179,2662
1179,1115
1179,2817
1115,2667
1115,2440
1115,2662
1115,1179
1115,2817
2817,2667
2817,2440
2817,2662
2817,1179
2817,1115
744,2518
744,1343
744,1179
744,1703
2518,744
2518,1343
2518,1179
2518,1703
1343,744
1343,2518
1343,1179
1343,1703
1179,744
1179,2518
1179,1343
1179,1703
1703,744
1703,2518
1703,1343
1703,1179
2130,1282
2130,1179
1282,2130
1282,1179
1179,2130
1179,1282
838,701
838,3146
838,2940
838,1179
838,1954
701,838
701,3146
701,2940
701,1179
701,1954
3146,838
3146,701
3146,2940
3146,1179
3146,1954
2940,838
2940,701
2940,3146
2940,1179
2940,1954
1179,838
1179,701
1179,3146
1179,2940
1179,1954
1954,838
1954,701
1954,3146
1954,2940
1954,1179
3085,3141
3085,1343
3085,552
3085,2632
3085,1179
3085,254
3085,984
3085,1795
3141,3085
3141,1343
3141,552
3141,2632
3141,1179
3141,254
3141,984
3141,1795
1343,3085
1343,3141
1343,552
1343,2632
1343,1179
1343,254
1343,984
1343,1795
552,3085
552,3141
552,1343
552,2632
552,1179
552,254
552,984
552,1795
2632,3085
2632,3141
2632,1343
2632,552
2632,1179
2632,254
2632,984
2632,1795
1179,3085
1179,3141
1179,1343
1179,552
1179,2632
1179,254
1179,984
1179,1795
254,3085
254,3141
254,1343
254,552
254,2632
254,1179
254,984
254,1795
984,3085
984,3141
984,1343
984,552
984,2632
984,1179
984,254
984,1795
1795,3085
1795,3141
1795,1343
1795,552
1795,2632
1795,1179
1795,254
1795,984
717,843
717,1179
717,3092
843,717
843,1179
843,3092
1179,717
1179,843
1179,3092
3092,717
3092,843
3092,1179
217,1307
217,1242
217,1179
217,534
1307,217
1307,1242
1307,1179
1307,534
1242,217
1242,1307
1242,1179
1242,534
1179,217
1179,1307
1179,1242
1179,534
534,217
534,1307
534,1242
534,1179
979,1179
979,2839
979,1062
979,942
979,795
1179,979
1179,2839
1179,1062
1179,942
1179,795
2839,979
2839,1179
2839,1062
2839,942
2839,795
1062,979
1062,1179
1062,2839
1062,942
1062,795
942,979
942,1179
942,2839
942,1062
942,795
795,979
795,1179
795,2839
795,1062
795,942
815,1179
1179,815
3,1848
3,2948
3,2201
3,1088
3,2674
3,2934
3,1812
3,1580
1848,3
1848,2948
1848,2201
1848,1088
1848,2674
1848,2934
1848,1812
1848,1580
2948,3
2948,1848
2948,2201
2948,1088
2948,2674
2948,2934
2948,1812
2948,1580
2201,3
2201,1848
2201,2948
2201,1088
2201,2674
2201,2934
2201,1812
2201,1580
1088,3
1088,1848
1088,2948
1088,2201
1088,2674
1088,2934
1088,1812
1088,1580
2674,3
2674,1848
2674,2948
2674,2201
2674,1088
2674,2934
2674,1812
2674,1580
2934,3
2934,1848
2934,2948
2934,2201
2934,1088
2934,2674
2934,1812
2934,1580
1812,3
1812,1848
1812,2948
1812,2201
1812,1088
1812,2674
1812,2934
1812,1580
1580,3
1580,1848
1580,2948
1580,2201
1580,1088
1580,2674
1580,2934
1580,1812
974,2201
974,536
974,1808
974,1495
974,412
2201,974
2201,536
2201,1808
2201,1495
2201,412
536,974
536,2201
536,1808
536,1495
536,412
1808,974
1808,2201
1808,536
1808,1495
1808,412
1495,974
1495,2201
1495,536
1495,1808
1495,412
412,974
412,2201
412,536
412,1808
412,1495
2201,1993
2201,3028
2201,1251
2201,412
1993,2201
1993,3028
1993,1251
1993,412
3028,2201
3028,1993
3028,1251
3028,412
1251,2201
1251,1993
1251,3028
1251,412
412,2201
412,1993
412,3028
412,1251
2335,2201
2335,2147
2335,2934
2335,3028
2335,2461
2201,2335
2201,2147
2201,2934
2201,3028
2201,2461
2147,2335
2147,2201
2147,2934
2147,3028
2147,2461
2934,2335
2934,2201
2934,2147
2934,3028
2934,2461
3028,2335
3028,2201
3028,2147
3028,2934
3028,2461
2461,2335
2461,2201
2461,2147
2461,2934
2461,3028
2201,2761
2201,412
2201,974
2761,2201
2761,412
2761,974
412,2201
412,2761
412,974
974,2201
974,2761
974,412
2201,2761
2201,412
2761,2201
2761,412
412,2201
412,2761
2201,3028
2201,2204
2201,724
2201,1047
2201,1993
3028,2201
3028,2204
3028,724
3028,1047
3028,1993
2204,2201
2204,3028
2204,724
2204,1047
2204,1993
724,2201
724,3028
724,2204
724,1047
724,1993
1047,2201
1047,3028
1047,2204
1047,724
1047,1993
1993,2201
1993,3028
1993,2204
1993,724
1993,1047
2201,1993
2201,974
2201,3028
2201,1227
2201,1495
2201,412
1993,2201
1993,974
1993,3028
1993,1227
1993,1495
1993,412
974,2201
974,1993
974,3028
974,1227
974,1495
974,412
3028,2201
3028,1993
3028,974
3028,1227
3028,1495
3028,412
1227,2201
1227,1993
1227,974
1227,3028
1227,1495
1227,412
1495,2201
1495,1993
1495,974
1495,3028
1495,1227
1495,412
412,2201
412,1993
412,974
412,3028
412,1227
412,1495
1251,437
1251,2201
437,1251
437,2201
2201,1251
2201,437
1993,2201
1993,3028
1993,2308
1993,1137
1993,1885
2201,1993
2201,3028
2201,2308
2201,1137
2201,1885
3028,1993
3028,2201
3028,2308
3028,1137
3028,1885
2308,1993
2308,2201
2308,3028
2308,1137
2308,1885
1137,1993
1137,2201
1137,3028
1137,2308
1137,1885
1885,1993
1885,2201
1885,3028
1885,2308
1885,1137
2201,412
2201,2761
412,2201
412,2761
2761,2201
2761,412
1993,2201
1993,3028
1993,2308
1993,2328
1993,3264
2201,1993
2201,3028
2201,2308
2201,2328
2201,3264
3028,1993
3028,2201
3028,2308
3028,2328
3028,3264
2308,1993
2308,2201
2308,3028
2308,2328
2308,3264
2328,1993
2328,2201
2328,3028
2328,2308
2328,3264
3264,1993
3264,2201
3264,3028
3264,2308
3264,2328
1251,437
1251,2201
437,1251
437,2201
2201,1251
2201,437
2870,1848
2870,898
2870,333
2870,974
2870,2201
1848,2870
1848,898
1848,333
1848,974
1848,2201
898,2870
898,1848
898,333
898,974
898,2201
333,2870
333,1848
333,898
333,974
333,2201
974,2870
974,1848
974,898
974,333
974,2201
2201,2870
2201,1848
2201,898
2201,333
2201,974
